id,tweet,label
1907563869,RT @ABC7: Deadly CA wildfires destroy thousands of homes & kill over a dozen _Ñ_ Breaking New Details from the Scene | Tonight 6.30 @ABCWorld_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563870,RT @MusicForRelief: California is experiencing unprecedented wildfires that have engulfed 115k acres across 8 counties. How you can help ht_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563871,RT @wsbtv: Deadly California #wildfires: Thousands flee  neighborhoods destroyed. Breaking new details from the scene starting now on @ABCW_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563873,@realDonaldTrump 10 people have died in CA wildfires  houses and businesses destroyed and you are tweeting about th_Ñ_ https://t.co/hta89yKPzW,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563874,RT @skepticscience: As the death toll from 16 wildfires raging in Northern California climbed Wednesday  thousands more residents in... htt_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563875,RT @BalochSami: 'We just had to run and run': Deadly California wildfires force thousands to flee via @CBCNews #cdnpoli https://t.co/Pva5Ii_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563876,RT @femaregion9: Follow @CaltransHQ for updates on road closures and other traffic information resulting from the CA wildfires. https://t.c_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563877,At least 11 people have died in intense wildfires that have destroyed thousands of homes in Northern California https://t.co/yNKhW3QkjN,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563879,RT @Watchdogsniffer: California wildfires: 23 dead as winds threaten to worsen out-of-control blaze | US news | The Guardian https://t.co/g_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563881,RT @BackupBox_app: How to Help & Donate To Victims of California #Wildfires https://t.co/jE6WUtNFhN #napafire #sonoma #napa https://t.co/Mm_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563882,Info on CA Wildfires. It includes our "After the Fire" fact sheet for those returning to damaged homes. https://t.co/si3005jXzr,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563883,RT @TheWeatherNetUS: A postal worker delivers mail to a destroyed California neighborhood. Since Oct 8  16 wildfires started in #NoCal dama_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563884,RT @PaulCuppari: Twin California wildfires destroy homes; thousands evacuated: Meanwhile  new evacuation orders were issued Sat... http://t_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563885,RT @matt_odonnell: At least 23 people are dead from wildfires in Northern California. Hundreds of others are missing. https://t.co/cTPQIrf5_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563886,At least 11 dead in Northern California wildfires - Fifteen wildfires raged across Northern California  with th... https://t.co/Szu8Ob2lDe,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563889,Twenty Three dead in 'catastrophic' California wildfires || #iran https://t.co/Ak1ozdf9Xk,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563890,Wildfires are sweeping through California. Here_Ñés what you need to know https://t.co/rnMDzW7CXo via @NewsHour Volunteers needed! Go online!,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563891,RT @sclary: It_Ñés not just wine country  Napa_Ñés immigrant communities are being threatened by wildfires - @Anna_Snackz  https://t.co/jQ68tYA_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563892,RT @channel19todd: As the toll of the wildfires in Calif. continues to mount  some highways remain closed and emergency declared: https://t_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563893,RT @CBSNewsRadio: Residents in northern California are waking up to a fourth day of fast-moving wildfires. Listen here: https://t.co/Dw0cHZ_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563894,RT @KPCC: 1 500 buildings have been destroyed in the Northern California wildfires https://t.co/65U0XUQGp7 https://t.co/arjwx9NUU1,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563896,Deadly California wildfires flare up and swallow more homes; death toll up to 21 The latest on this sad story _Ñ_ https://t.co/CXjv9Qdqfk,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563897,RT @worthoftheworld: Evacuations in #santaana #tustin #anaheim #orangecounty and structures on fire now in southern #California #Wildfires_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563898,RT @EricHolthaus: Latest on the California wildfires:--11 dead--100+ people missing--100 000+ acres burned in 64 fires statewidehttps:/_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563900,Over 20 000 people evacuated in Northern California - More than a dozen wildfires are scorching Northern Califo... https://t.co/0RcwE7cloo,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563901,RT @AleneTchek: 'Absolutely devastated' daughter says her mother  69  is among those killed in wildfires https://t.co/ik8Hnq2Wn1,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563902,Photos of California's Destructive Wildfires - Powerful winds drove more than a dozen wildfires across several ... https://t.co/H5MU7f8rs7,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563903,RT @DirectRelief: Emergency medical supplies delivered tonight to Sonoma Public Health for evacuees of Northern California #Wildfires https_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563904,One of the heavens on earth and home to many wineries  Sonoma County in California destroyed by wildfires._Ñ_ https://t.co/xSn9aHa9V1,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563905,RT @RedCrossLA: Overnight 2200 people sought refuge in 32 #RedCross shelters. READ: https://t.co/7vWD9Qpu0L #cawildfires https://t.co/ZQNsh_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563906,Massive wildfires continue to rage in parts of #Napa  Sonoma and Mendocino #wine country. https://t.co/j7iZ76ghMd #wildfires,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563908,UPDATE: Death toll rises to 17 as wildfires devour North Bay neighborhoods. napafires https://t.co/GCiqzvVI36,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563909,US: Death toll rises to 15  200 missing & thousands homeless as wildfires torch #California wine country.,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563910,RT @osanderfoot: The #wildfires raging in CA have had a profound impact on countless communities. Thousands have been evacuated. 3/,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563912,It's becoming more of the norm now to have multiple large  damaging fires like we_Ñére seeing today. https://t.co/wYn30ouVJY via @SFGate,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563913,Ocean Sciences Article of the Day - Seen From Above: CA Fires Reduced Entire Communities to Ash (New York Times)  https://t.co/lgdBbHVnLH,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563914,Remember the wildfires that burned across the Southeast last fall?Unfortunately  the wildfires occurring in Califor_Ñ_ https://t.co/yMluhGbBWh,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563915,These 9 iconic places burned in Oregon_Ñés wildfires. How badly were they damaged  and when will they... | @scoopit https://t.co/3faCh1XqbX,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563916,nytimes : Wildfires are raging across Northern California  forcing evacuations  destroying homes  and threatening _Ñ__Ñ_ https://t.co/BiqTKqfQCL,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563917,Re; wildfires in Ca  Mercury has published  that we are here to help with claims  arrange temporary housing & provi_Ñ_ https://t.co/ZZIlzcmbaY,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563918,10 people have died in fast-spreading wildfires in northern California. Around 20 000 others have been forced from_Ñ_ https://t.co/weYY0vLYN5,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563919,RT @SBBryantStore: All SB stores are collecting donations for victims of the North Bay wildfires. We are taking_Ñ_ https://t.co/dUldn8KmKN,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563920,How climate affects the frequency of wildfires - Futurity: Research News https://t.co/fvLX024Xw8 #ClimateAction https://t.co/GGaOem4eQP,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563921,RT @TrevorHughes: Good news: Looks like the historic resort town of Calistoga  Calif. escaped lightly from the wildfires. https://t.co/wPKm_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563922,Families scour social media to find hundreds of relatives missing from California wildfires ,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563924,Verizon customers in North California: we are offering data relief services to those impacted by the wildfires. https://t.co/brM8jQUlg0,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563925,At least 3 500 homes and businesses have been destroyed  it's the 3rd most deadly and destructive fire in CA history https://t.co/PqFlybZIFB,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563927,Photos of California's Destructive Wildfires https://t.co/kG7bcMmEkJ https://t.co/VmDCnzBYfO,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563929,Many Thanks to _ÑÒFirefighters_Ñù braving Wildfires of California 10/8/2017. _ÑÒFirefighters_Ñù facing raging flames to sav_Ñ_ https://t.co/bMmFN1DbXi,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563930,RT @breakingweather: Wildfires rage on throughout Northern California causing utter destruction throughout the region: https://t.co/uDvXSb8_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563931,ABCNEWS reports Hillary Clinton links climate change with recent hurricanes and wildfires that have hit the countr_Ñ_ https://t.co/MfVidny8R8,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563932,RT @onlytrish123: I liked a @YouTube video https://t.co/3ckvRGmkOF 20171010 #FALSEFLAG! #California #Wildfires - #DEW ATTACK ON AMERICA! WA_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563935,RT @NWSPhoenix: Pretty dramatic visual of the #California #wildfires provided by the new GOES16 satellite. #azwx #cawx https://t.co/41cOzMI_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563936,RT @USMC_SSDD: We have Wildfires in California burning at the rate of a football field every 3 seconds  hospitals in PR out of meds & Trump_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563937,What about the ongoing police brutality in the US? The Californian wildfires? The humanitarian crisis in Puerto Ric_Ñ_ https://t.co/Cyu2WexUFA,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563938,'Our whole neighbourhood's gone': Wildfires leave at least 15 dead as California residents return to charred homes https://t.co/cv22sRkfLY,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563939,#Wildfires in California wine country kill at least #10  turn parts of region into inferno https://t.co/6gJXfaAZAf via @WSJ,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563940,Dry weather could propel California wildfires that killed 21 https://t.co/GIRSmPtoOc #$loan #firsttimebusinessloan #veteransmallbusinesslo_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563941,RT @CBCAlerts: California authorities update state of wildfires  say most still out of control. At least 3 500 buildings destroyed.,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563942,RT @StarTribune: Wildfires sweep into Calif. wine country  destroy more than 1 500 homes and businesses  force 20 000 people to flee. https_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563943,RT @KPCC: At least 1 person has died and 2 seriously injured in the Northern California wildfires https://t.co/bqXaOt0nDi https://t.co/Y2ir_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563944,#ICMYI @CharityNav has a list of charities responding to the California #wildfires. https://t.co/Gn2VOTGgQI https://t.co/N6baQXOm0Y,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563945,Death Toll Climbs to 21 From Wildfires in Northern California: || - NBC News U.S. News #Latest,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563946,Google  Apple and Facebook have pledged a combined $2.5m to aid relief efforts following the wildfires in California https://t.co/t1WVFlUwXP,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563948,Barry Bonds helps transport people to safety during California wildfires https://t.co/D3YrDGm1TM via @YahooSports,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563949,The New York Times: Wildfires in Northern California Kill at Least One and Destroy Hundreds of Buildings. https://t.co/M5MFn21cvT,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563950,RT @GeoengWatch: Official sources tell us that the rapidly increasing wildfires are the result of global warming alone  but is... https://t_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563951,RT @autismspeaks: Grateful for the efforts of first responders during the California wildfires. Get autism info for first responders: https_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563952,#California fires declared the worst wildfires in state's history - latest updates here: https://t.co/TZMGNS9ZnV_Ñ_ https://t.co/wkW945cM6f,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563953,RT @scifri: This year  50 000 wildfires have burned 8.5 million acres of land in the US. https://t.co/WDAGXsXB5r https://t.co/wzm7r56HbV,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563954,At least 15 dead  2 000 homes and other buildings burned as California wildfires continue to rage_Ñ_ https://t.co/BS6Q4EOxWb,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563955,RT @nbcsandiego: Here's what we know about the deadly  fast-moving wildfires in Northern California. https://t.co/W9L2OBkziC,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563956,@POTUS begins #Harrisburg remarks by reflecting on recent tragedies including the #LasVegasShooting and #California wildfires. @FOX29philly,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563959,The Atlantic's "In Focus" photo blog has compiled 36 striking photos from the wildfires raging in California_Ñ_ https://t.co/7bcR0oueiE,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563960,California wildfires: Ten dead  tens of thousands flee as fires rip through Napa  Orange County: https://t.co/1nWEuNuBCy via @YouTube,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563961,@realDonaldTrump Get off this already! There are dead and missing in devastating CA wildfires! #priorities,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563962,communication going out through nixle  txt zipcode to 888 777 for info#napa #sonoma #santarosa #santarosafire #napafire #wildfires,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563963,#USA #TIME MAGAZIN #NEWS broadcast by #EMET_NEWS_PRESS: Deadly California Wildfires May Get Much Worse https://t.co/wbobFdMDbA,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563965,RealAlexJones: So far at least 1 500 structures have been destroyed - || #Infowars #Wildfire #California,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563966,RT @fraowe: Just some reminders @marcorubio - #California on fire  #PuertoRico without water  #CHIP expired  @realdonaldtrump to rewrite #A_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563967,RT @KTVUtraffic: Several road closures in Napa and Sonoma County because of wildfires including Hwy 37 from 101 to I-80  portions of Hwy 12_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563968,RT samhsagov: Immediate help is available to those affected by the #wildfires in Northern #California: _Ñ_ https://t.co/PQsFZPrrmw,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563969,'The neighborhood is gone ' Santa Rosa resident says after wildfire destroyed his home https://t.co/a4NQUFLkR2 via @GMA  Prayers!,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563973,[https://t.co/N9JIaTQpu4] The Latest: At least 100 injured in California wildfires https://t.co/tj8Slej7Wf,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563974,RT @SRFD: A Smoke Advisory has been issued for the Bay Area due to potential smoke from the wildfires. https://t.co/3Jx4oJgaZj,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563975,RT @abc13houston: Deadly CA Wildfires - thousands flee  neighborhoods destroyed _Ñ_Breaking New Details from the Scene | Tonight 5:30 @ABCWor_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563977,RT @ABC: Neighborhoods wiped out in Santa Rosa  California  where at least 7 residents died after wildfires tore through city https://t.co/_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563979,RT @sweetdeesez: This senior park shared a driveway with our main hospital/ER which has now been evacuated.#CaliforniaWildfires https:/_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563980,670 people missing  3500 homes and businesses destroyed in North Bay wildfires #EVACUATIONS #NOW https://t.co/AN3TMQVMe5 ... Berlant says _Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563981,House Lawmakers Push Legislation to _ÑÉStop the Spread of Catastrophic Wildfires_Ñé https://t.co/kWUgmndRZL https://t.co/eswui7ZZhU,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563982,WTVM reports RT ABC: JUST IN: Statewide death toll rises to at least 15 in California wildfires  officials say. _Ñ_ https://t.co/kLgwyjVtOu,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563984,These wildfires are growing more and more dangerous. 380 people are missing and the death toll has risen to 22.https://t.co/7aqqLgeOJ5,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563985,RT APWestRegion: California fire officials will assess emergency alert systems after fast-moving wildfires killed_Ñ_ https://t.co/hXBXAUYz0v,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563987,California's massive wildfire spreads to its infamous wine country. https://t.co/V4HZA21QuW  #California #Wildfire #Nature #NaturalDisaster,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563988,@mattgutmanABC reports on the fierce battle for lives and homes in California after the deadly wildfires._Ñ_ https://t.co/CrBP0lkluE,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563989,New name for WVU's Office of Greek Life and an update on the wildfires across Northern California at 10:55.,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563990,3Novices:Safari park's animals in 'very dangerous' situation in wake of California wildfires https://t.co/3UwmcQkWA5 African animals on th_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563992,RT @PortiaYoung: Good afternoon! We are near heart of the #wildfire zone in southern #California: #Disneyland. All the smoke... https://t.c_Ñ_,Information originating from eyewitnesses of the event or of response/recovery operations  or from their family  friends  neighbors  etc.
1907563993,Fire crews are heading to California's wine country to help battle at least a half dozen wildfires.  @CBSDanielle i_Ñ_ https://t.co/JxvpNfdAqy,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563994,News>'You feel helpless'> California wildfires reduce years-lo -> https://t.co/nRzmUcU9g6 #breaking https://t.co/xtnw4K6S55,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563995,J'aime une vidÕ©o @YouTubeë_: "Watch LIVE: Record Fire In California  As Wildfires Kill 17+ Citizens" Õ_ l'adresse,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563996,RT @AdrianVanHooser: Our Fairfield & Vallejo locations are open to serve customers impacted by the wildfires and evacuations. #StaySafe htt_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563997,RT @TRTWorldNow: As ongoing wildfires kill at least 10 in northern California  Governor Jerry Brown declares a state of emergency https://t_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563998,RT @bitaryan: A horrific night for residents in Santa Rosa. @joefryer reports from the scene. https://t.co/z9QkawnLNb via @NBCNightlyNews,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907563999,RT @ClimateDesk: California_Ñés out-of-control wildfires are officially the worst in state history. https://t.co/cT7X6uOfaN via @grist,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564000,@ChrisSemko @dagreatest33 in the meantime  4 green berets dead  wildfires in CA with hundreds missing  and Puerto R_Ñ_ https://t.co/Hyu5MP6JDY,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564001,Most Shocking Photos of the California Wildfires That Have Killed at Least 10 and Injured Dozens https://t.co/42dkOwxfZO via @people,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564002,RT @markknoller: In speech last night  @VP assured CA of "any and all" federal assistance in response to wildfires incl 5 @forestservice fi_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564003,RT @NGSSphenomena: Aerial photo of a neighborhood (Santa Rosa) in California devastated by the wildfires happening now. Our environment = U_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564004,It's real bad The fire burning in Santa Rosa is one of a series of at least 5 wildfires threatening homes in So_Ñ_ https://t.co/7PhgJeIs78,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564005,RT @OutFrontCNN: "These winds are anticipated to return  which will be a challenge" Jonathan Cox  @CAL_FIRE PIO on CA wildfires https://t.c_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564006,Wildfires fueled by wind gusts up to 60 MPH have forced mandatory evacuations in Northern California this morning._Ñ_ https://t.co/AXNQAieetS,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564007,RT @DispatchAlerts: At least 10 people have died and two were seriously injured in the California wildfires that started on Sunday. https:/_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564008,CNN 6:50pm OWNER OF MANDALAY BAY RESORT QUESTIONS POLICE TIMELINEAT LEAST 15 DEAD AS WILDFIRES TEAR THROUGH CALIFORNIA,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564009,As devastating wildfires continued to spread in Sonoma and Napa counties Wednesday  firefighters launched a... https://t.co/sjwS06i2fV,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564010,The #TubbsFire burning in Santa Rosa  CA has now claimed over 1500 structures. #Wildfires continue to rage across t_Ñ_ https://t.co/DdnSXaSrvq,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564011,#Nashville #Financial At least 17 people killed by California wildfires https://t.co/beopV1ZEBV,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564014,RT @KamalaHarris: Please heed evacuation orders for wildfires. Follow @Cal_OES & @CAL_FIRE for safety info. Stay safe out there. https://t._Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564015,Couple #killed in #California wildfire wed 75 years; graduated from UW-Madison - Oct 11 @ 9:02 PM ET  https://t.co/PPGh0VX7pF,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564017,@realDonaldTrump For those counting  that's 4 tweets in a day on a made up issue & 0 regarding wildfires that may h_Ñ_ https://t.co/RBlqcNfHIe,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564018,RT @abc7newsbayarea: JUST IN: All Fairfield-Suisun Unified District schools closed tomorrow due to #NorthBay wildfires. Resources here: htt_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564019,Coming up at 6 -- the latest on those deadly CA wildfires...and questions after a MD woman is shot & killed by police in Miami. @ABC7News,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564020,Exactly the same as bombardment scenes of Iraq and SyriaCalifornia wildfires kill 21 including elderly couple - https://t.co/joWrut0xOq,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564021,California wildfires destroy 2 000 homes and businesseshttps://t.co/WxvjhyDIdQ pray 4 Us in CALIF fires R scary&NOT Contained***,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564023,RT @DailyMail: Before and after photos show Northern California wine country set ablaze by wildfires https://t.co/CM5zu7cJYG,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564025,RT TFTCS "Breaking #FoxNews Alert : California wildfires destroy at least 1 500 structures in wine country  official says",Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1907564027,RT @breakingweather: A Red Flag Warning is in place for Los Angeles thru Tuesday as hot  dry weather increases the threat of wildfires. htt_Ñ_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
