_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,accessible,accessible:confidence,relevant,relevant:confidence,what_is_the_source_of_the_information_communicated_in_this_tweet,what_is_the_source_of_the_information_communicated_in_this_tweet:confidence,accessible_gold,relevant_gold,tweet_link,what_is_the_source_of_the_information_communicated_in_this_tweet_gold
1907563517,false,finalized,3,9/13/2018 03:23:19,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/198882632/status/918442220793090048,
1907563518,false,finalized,3,9/13/2018 02:38:16,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/608310777/status/917816355847593984,
1907563519,false,finalized,3,9/13/2018 03:44:48,false,1.0,,,,,,,https://twitter.com/433360123/status/917911244849508354,
1907563520,false,finalized,3,9/13/2018 02:49:00,true,1.0,false,0.673,,0,,,https://twitter.com/62128121/status/918439668257120256,
1907563521,false,finalized,3,9/13/2018 03:51:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/110396781/status/918232035587588096,
1907563522,false,finalized,3,9/13/2018 03:13:47,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/58558122/status/917862149950644224,
1907563523,false,finalized,3,9/13/2018 03:13:15,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1339575216/status/917462463972601856,
1907563524,false,finalized,3,9/13/2018 03:12:06,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/74998364/status/918428891651432448,
1907563525,false,finalized,3,9/13/2018 03:03:15,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3794670447/status/918447878250606592,
1907563526,false,finalized,3,9/13/2018 01:41:34,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/917058379872432128/status/918254243110375425,
1907563527,false,finalized,3,9/13/2018 03:13:10,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/54140824/status/918170398650281984,
1907563528,false,finalized,3,9/13/2018 02:41:01,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/343702041/status/917856234166013952,
1907563529,false,finalized,3,9/13/2018 02:01:25,false,1.0,,,,,,,https://twitter.com/918252465723707392/status/918442097304391681,
1907563530,false,finalized,3,9/13/2018 00:59:05,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/808527565858033664/status/917341855603245057,
1907563531,false,finalized,4,9/13/2018 01:40:54,false,1.0,,,,,,,https://twitter.com/2336949294/status/917657275757719553,
1907563532,false,finalized,3,9/13/2018 03:14:26,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/360130771/status/917746689707876352,
1907563533,false,finalized,3,9/13/2018 02:32:19,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/182258098/status/917899318266232832,
1907563534,false,finalized,3,9/13/2018 03:49:42,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/23026561/status/917544799875620864,
1907563535,false,finalized,3,9/13/2018 02:11:41,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/17094323/status/918496261522669574,
1907563536,false,finalized,3,9/13/2018 03:17:15,false,1.0,,,,,,,https://twitter.com/917508937649291264/status/917509303321407488,
1907563537,false,finalized,5,9/13/2018 01:02:42,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/74886399/status/917946271624708098,
1907563538,false,finalized,3,9/13/2018 01:04:52,true,1.0,true,0.6693,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6693,,,https://twitter.com/17611855/status/918476912002871296,
1907563539,false,finalized,3,9/13/2018 01:44:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/564050158/status/917585247679561728,
1907563540,false,finalized,3,9/13/2018 02:43:40,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2463938940/status/917785175576084480,
1907563541,false,finalized,3,9/13/2018 03:25:08,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/183333634/status/917678654393421825,
1907563543,false,finalized,3,9/13/2018 03:14:03,false,1.0,,,,,,,https://twitter.com/783475496528916480/status/917975027961778177,
1907563545,false,finalized,3,9/13/2018 04:21:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/14268564/status/917690043887742976,
1907563546,false,finalized,5,9/13/2018 02:46:38,false,1.0,,,,,,,https://twitter.com/355614362/status/917801554031255553,
1907563547,false,finalized,3,9/13/2018 03:47:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3136133931/status/917185693817950208,
1907563549,false,finalized,3,9/13/2018 03:20:38,false,1.0,,,,,,,https://twitter.com/854983396048744448/status/917526081502146560,
1907563550,false,finalized,4,9/13/2018 01:02:03,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1367531/status/917623228104880128,
1907563551,false,finalized,3,9/13/2018 03:20:16,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/111106931/status/917714263774547968,
1907563552,false,finalized,4,9/13/2018 01:49:28,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/571128420/status/918224303090528262,
1907563553,false,finalized,3,9/13/2018 03:42:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/753350359930638336/status/917529806811521024,
1907563554,false,finalized,3,9/13/2018 03:19:33,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/546037660/status/917513435239342082,
1907563555,false,finalized,3,9/13/2018 03:12:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/32641267/status/917416447902490624,
1907563556,false,finalized,5,9/13/2018 01:48:56,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/901191025892274176/status/917587163390160896,
1907563557,false,finalized,3,9/13/2018 01:57:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/247175898/status/917556287822368768,
1907563558,false,finalized,3,9/13/2018 03:20:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/844777245738643456/status/918431479499251712,
1907563559,false,finalized,3,9/13/2018 02:38:21,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/75450961/status/918195692455251969,
1907563560,false,finalized,3,9/13/2018 01:31:43,true,1.0,true,0.6669,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6669,,,https://twitter.com/16958346/status/917979575258435584,
1907563561,false,finalized,3,9/13/2018 02:51:39,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/853077305241071616/status/917560751140884480,
1907563562,false,finalized,3,9/13/2018 02:49:57,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,https://twitter.com/4705196303/status/918153021867151365,
1907563564,false,finalized,3,9/13/2018 02:48:33,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/4196031009/status/917529352178352128,
1907563565,false,finalized,3,9/13/2018 02:46:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/716307791917355008/status/917810611219849217,
1907563566,false,finalized,3,9/13/2018 03:28:17,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/248504390/status/917547581735165953,
1907563567,false,finalized,3,9/13/2018 02:45:29,false,1.0,,,,,,,https://twitter.com/895299393540194305/status/917925518288281601,
1907563568,false,finalized,3,9/13/2018 03:21:16,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/727660891/status/917489320893702144,
1907563569,false,finalized,4,9/13/2018 01:34:09,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/51207072/status/917883407924957185,
1907563570,false,finalized,3,9/13/2018 01:04:05,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1339449330/status/917443035721474048,
1907563571,false,finalized,3,9/13/2018 02:38:16,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/26819424/status/917481998360313856,
1907563572,false,finalized,3,9/13/2018 02:50:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/87454288/status/917382681809301505,
1907563573,false,finalized,3,9/13/2018 03:40:31,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1213621572/status/918234764934463488,
1907563574,false,finalized,3,9/13/2018 03:13:22,false,1.0,,,,,,,https://twitter.com/2888729354/status/917817575924555776,
1907563575,false,finalized,3,9/13/2018 03:07:27,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,https://twitter.com/2987799593/status/918208680922935297,
1907563576,false,finalized,5,9/13/2018 01:47:18,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/808143254390640640/status/918506869315985408,
1907563577,false,finalized,3,9/13/2018 04:21:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3251074004/status/917441719532003328,
1907563578,false,finalized,3,9/13/2018 03:19:33,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/261993066/status/918223323573735424,
1907563579,false,finalized,4,9/13/2018 01:08:21,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1903122559/status/917496312026845184,
1907563580,false,finalized,4,9/13/2018 01:08:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/465843936/status/918180190412525568,
1907563581,false,finalized,3,9/13/2018 02:45:19,true,1.0,true,0.675,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.675,,,https://twitter.com/591856368/status/917843274722893824,
1907563582,false,finalized,3,9/13/2018 02:46:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1420660507/status/918222773679525888,
1907563583,false,finalized,3,9/13/2018 03:08:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/409511371/status/917504140384915456,
1907563584,false,finalized,3,9/13/2018 03:09:11,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/122154024/status/917683921764192257,
1907563585,false,finalized,4,9/13/2018 02:19:26,false,1.0,,,,,,,https://twitter.com/39856740/status/918489556638253056,
1907563586,false,finalized,3,9/13/2018 02:11:43,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3072414323/status/917759804478836736,
1907563587,false,finalized,4,9/13/2018 02:14:50,false,1.0,,,,,,,https://twitter.com/110396781/status/917532738667765760,
1907563588,false,finalized,3,9/13/2018 03:24:50,false,1.0,,,,,,,https://twitter.com/86878258/status/917732830452617217,
1907563589,false,finalized,3,9/13/2018 03:18:56,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/182466822/status/917752648056688640,
1907563590,false,finalized,3,9/13/2018 03:25:47,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/604532930/status/917909252697673730,
1907563591,false,finalized,4,9/13/2018 01:05:12,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/796549608944050176/status/918476807845892096,
1907563592,false,finalized,3,9/13/2018 02:40:29,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/117755472/status/918187365067317253,
1907563593,false,finalized,4,9/13/2018 01:35:26,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/47899390/status/918467014116675584,
1907563594,false,finalized,3,9/13/2018 03:28:48,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/516635515/status/918234559283523584,
1907563595,false,finalized,3,9/13/2018 02:52:40,true,1.0,true,0.6667,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,https://twitter.com/253242118/status/917561442470998016,
1907563596,false,finalized,3,9/13/2018 02:44:23,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/128334973/status/917945438745059328,
1907563597,false,finalized,3,9/13/2018 02:21:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/108912964/status/917705972843507712,
1907563598,false,finalized,3,9/13/2018 02:20:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/37023787/status/918143779856531456,
1907563599,false,finalized,3,9/13/2018 03:40:31,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/783589339/status/917504734289731584,
1907563600,false,finalized,3,9/13/2018 02:49:21,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3534222021/status/917998921053556736,
1907563601,false,finalized,4,9/13/2018 02:51:18,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/270659685/status/917782972933267456,
1907563602,false,finalized,3,9/13/2018 02:07:11,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/14750107/status/917909092403785728,
1907563603,false,finalized,3,9/13/2018 03:15:36,false,1.0,,,,,,,https://twitter.com/790057338598109184/status/918483983939391489,
1907563604,false,finalized,4,9/13/2018 02:33:09,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/760221296810569728/status/918119652416479232,
1907563605,false,finalized,3,9/13/2018 03:12:39,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/33680887/status/917361470207279104,
1907563606,false,finalized,3,9/13/2018 01:55:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/100620062/status/918508829737979905,
1907563607,false,finalized,3,9/13/2018 03:22:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/99058677/status/917776652251357186,
1907563608,false,finalized,3,9/13/2018 01:15:37,false,1.0,,,,,,,https://twitter.com/3378721367/status/917965291979763712,
1907563609,false,finalized,3,9/13/2018 02:28:01,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/793275667832041472/status/917796214111985664,
1907563610,false,finalized,3,9/13/2018 03:12:06,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/802954064048902148/status/917807331748040705,
1907563611,false,finalized,3,9/13/2018 03:20:49,false,1.0,,,,,,,https://twitter.com/3088138502/status/917524084300402688,
1907563612,false,finalized,3,9/13/2018 02:09:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/540463803/status/917568899821871104,
1907563614,false,finalized,3,9/13/2018 03:15:07,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2422751880/status/917532884772229121,
1907563615,false,finalized,3,9/13/2018 00:59:05,false,1.0,,,,,,,https://twitter.com/2375943529/status/917542934475554816,
1907563616,false,finalized,4,9/13/2018 02:43:54,false,1.0,,,,,,,https://twitter.com/261744491/status/917902716243886080,
1907563617,false,finalized,3,9/13/2018 03:27:16,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/33668650/status/917524021905842176,
1907563618,false,finalized,3,9/13/2018 03:12:39,false,1.0,,,,,,,https://twitter.com/115785635/status/917396109798068224,
1907563619,false,finalized,3,9/13/2018 02:49:46,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/17494146/status/917543005405532160,
1907563620,false,finalized,3,9/13/2018 03:10:45,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/909794630828531712/status/918019357875363841,
1907563621,false,finalized,4,9/13/2018 01:50:56,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/830082692335157248/status/917542940901126144,
1907563622,false,finalized,3,9/13/2018 02:54:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/18655359/status/917725288951316480,
1907563623,false,finalized,3,9/13/2018 03:17:52,true,1.0,true,0.6645,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6645,,,https://twitter.com/2447290136/status/917764860234158080,
1907563624,false,finalized,4,9/13/2018 02:22:47,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/843164688451948544/status/917570324530696192,
1907563625,false,finalized,3,9/13/2018 02:25:33,false,0.671,,0,,0,,,https://twitter.com/885988331464642561/status/918474485812027392,
1907563626,false,finalized,3,9/13/2018 01:44:51,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/156081748/status/917486647633174528,
1907563627,false,finalized,3,9/13/2018 03:47:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/19945609/status/917476826443911169,
1907563628,false,finalized,4,9/13/2018 02:50:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/99168694/status/917518725506404352,
1907563629,false,finalized,3,9/13/2018 00:53:09,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/16672159/status/918409209275912192,
1907563630,false,finalized,3,9/13/2018 02:07:56,false,1.0,,,,,,,https://twitter.com/2303832992/status/918273277986050048,
1907563631,false,finalized,3,9/13/2018 02:47:57,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/619413447/status/918505100020256768,
1907563632,false,finalized,5,9/13/2018 01:10:30,false,1.0,,,,,,,https://twitter.com/908764906534486016/status/917538455579656192,
1907563633,false,finalized,3,9/13/2018 02:01:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/730899890/status/918501230577618947,
1907563634,false,finalized,3,9/13/2018 01:45:59,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2417070938/status/917395798282797056,
1907563635,false,finalized,3,9/13/2018 01:41:11,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/157509237/status/918179794231099392,
1907563636,false,finalized,3,9/13/2018 01:04:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2859325165/status/918510622337142784,
1907563637,false,finalized,3,9/13/2018 03:09:11,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1645876892/status/917546757831217152,
1907563638,false,finalized,3,9/13/2018 01:53:40,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/42282134/status/917921281785384963,
1907563639,false,finalized,3,9/13/2018 02:17:00,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/720736245517721600/status/918220112993304576,
1907563640,false,finalized,3,9/13/2018 03:09:43,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/122875124/status/918249242224820224,
1907563641,false,finalized,3,9/13/2018 03:37:53,false,1.0,,,,,,,https://twitter.com/4747027940/status/917589024197419008,
1907563642,false,finalized,3,9/13/2018 03:25:47,false,1.0,,,,,,,https://twitter.com/2199641274/status/917691621302587392,
1907563643,false,finalized,4,9/13/2018 01:37:00,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/349853958/status/917708337705340929,
1907563644,false,finalized,3,9/13/2018 04:01:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/171195414/status/917779447704637440,
1907563645,false,finalized,3,9/13/2018 03:20:59,false,0.6625,,0,,0,,,https://twitter.com/389768752/status/918475038201856000,
1907563646,false,finalized,3,9/13/2018 03:40:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/16564282/status/917832251307634688,
1907563647,false,finalized,3,9/13/2018 03:14:33,false,1.0,,,,,,,https://twitter.com/15557829/status/917618767265398784,
1907563648,false,finalized,3,9/13/2018 01:52:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/307547633/status/917602927266746368,
1907563649,false,finalized,3,9/13/2018 01:27:41,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/18057820/status/918155802912935937,
1907563650,false,finalized,3,9/13/2018 02:23:43,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6625,,,https://twitter.com/214697672/status/917417556146663424,
1907563651,false,finalized,3,9/13/2018 02:32:14,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/807946632/status/917603303894241280,
1907563652,false,finalized,3,9/13/2018 03:43:02,false,1.0,,,,,,,https://twitter.com/1439635442/status/917729876278497285,
1907563653,false,finalized,3,9/13/2018 03:20:24,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/390381898/status/917586846883962885,
1907563654,false,finalized,4,9/13/2018 02:40:29,true,0.7523,true,0.4962,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.4962,,,https://twitter.com/18080108/status/918137216857190400,
1907563655,false,finalized,3,9/13/2018 02:42:37,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/30334787/status/917830637905686528,
1907563656,false,finalized,3,9/13/2018 03:31:16,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/825549244480311296/status/917639400024141824,
