_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,accessible,accessible:confidence,relevant,relevant:confidence,what_is_the_source_of_the_information_communicated_in_this_tweet,what_is_the_source_of_the_information_communicated_in_this_tweet:confidence,accessible_gold,information_source,relevant_gold,tweet_link,what_is_the_source_of_the_information_communicated_in_this_tweet_gold
1648639501,false,finalized,3,3/24/2018 00:19:15,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/354020138/status/903150256631709699,
1648639502,false,finalized,3,3/24/2018 01:20:54,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3271964580/status/901916040799670272,
1648639503,false,finalized,3,3/24/2018 00:55:02,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/879099288189628416/status/901441065915428864,
1648639504,false,finalized,3,3/24/2018 01:22:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/719446423192866816/status/903048544894025728,
1648639505,false,finalized,3,3/24/2018 01:08:07,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/17977746/status/901581740308824065,
1648639506,false,finalized,3,3/24/2018 00:24:26,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/4912578302/status/902662491787980800,
1648639508,false,finalized,3,3/24/2018 00:14:41,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3437860767/status/901882189587120128,
1648639509,false,finalized,3,3/24/2018 00:12:44,true,1.0,false,0.6654,,0,,,,https://twitter.com/909052340/status/901595484464324613,
1648639510,false,finalized,3,3/23/2018 23:20:36,true,1.0,false,1.0,,,,,,https://twitter.com/18333209/status/902216464035332096,
1648639511,false,finalized,3,3/24/2018 01:10:19,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6612,,,,https://twitter.com/26579036/status/902387954169126913,
1648639512,false,finalized,3,3/23/2018 21:04:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/28595549/status/902651675923623936,
1648639513,false,finalized,3,3/24/2018 01:02:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/599387406/status/903008571847311360,
1648639514,false,finalized,3,3/24/2018 01:14:37,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/43278623/status/901252054919901184,
1648639515,false,in progress,2,3/24/2018 00:44:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/545182120/status/901840843321077763,
1648639517,false,finalized,3,3/24/2018 01:13:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2396656609/status/901535369979715584,
1648639518,false,finalized,3,3/24/2018 01:13:10,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6859,,,,https://twitter.com/2508404912/status/901366448748212224,
1648639519,false,finalized,3,3/24/2018 01:20:12,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/14324883/status/902671817567076352,
1648639522,false,finalized,3,3/23/2018 21:34:27,false,1.0,,,,,,,,https://twitter.com/90014417/status/901447563861217280,
1648639523,false,finalized,3,3/24/2018 01:00:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6843,,,,https://twitter.com/3136298558/status/901178016411332609,
1648639525,false,finalized,3,3/23/2018 23:59:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/61295210/status/901109207927328769,
1648639526,false,finalized,3,3/24/2018 00:21:02,true,1.0,false,0.6544,,0,,,,https://twitter.com/3030545658/status/902583095827734528,
1648639527,false,finalized,3,3/24/2018 01:07:47,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/805540555698634753/status/902368400642596864,
1648639528,false,finalized,3,3/24/2018 00:29:20,true,1.0,false,0.6657,,0,,,,https://twitter.com/274289042/status/903227152375611392,
1648639529,false,in progress,2,3/24/2018 00:33:26,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/53563522/status/901440138747584517,
1648639530,false,finalized,3,3/24/2018 00:54:39,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/96831082/status/902193712737824768,
1648639531,false,in progress,2,3/23/2018 23:37:46,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/26257914/status/901398950548262912,
1648639532,false,finalized,3,3/24/2018 00:11:16,true,1.0,false,0.6533,,0,,,,https://twitter.com/300017496/status/901623011287191560,
1648639533,false,finalized,3,3/24/2018 00:16:58,true,0.6667,true,0.6667,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,,https://twitter.com/1663785650/status/901231602713464832,
1648639534,false,finalized,3,3/24/2018 00:52:43,true,1.0,false,1.0,,,,,,https://twitter.com/788114443896926208/status/903259604821262336,
1648639536,false,finalized,3,3/23/2018 21:25:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/858287408/status/903366367063224320,
1648639537,false,finalized,3,3/24/2018 00:38:44,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.6495,,,,https://twitter.com/880216941159481344/status/903364397296484352,
1648639538,false,finalized,3,3/24/2018 00:03:13,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3004160548/status/901639140466458625,
1648639539,false,finalized,3,3/24/2018 01:26:38,false,0.652,,0,,0,,,,https://twitter.com/898811080763375616/status/903126043065769984,
1648639540,false,finalized,3,3/23/2018 21:13:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/4831389707/status/901577685947883520,
1648639543,false,finalized,3,3/24/2018 00:30:47,true,0.6672,true,0.6672,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.3425,,,,https://twitter.com/769615131009486848/status/901567231615696896,
1648639544,false,finalized,3,3/24/2018 00:59:07,true,1.0,true,0.6783,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6783,,,,https://twitter.com/301460420/status/901745935734145024,
1648639545,false,finalized,3,3/24/2018 00:56:53,true,1.0,true,0.6691,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6691,,,,https://twitter.com/402861722/status/902308803714146310,
1648639546,false,finalized,3,3/24/2018 01:04:39,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/52165222/status/902160591355351040,
1648639547,false,finalized,3,3/24/2018 01:08:47,true,1.0,true,0.673,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.673,,,,https://twitter.com/814910023256174596/status/901966994928525312,
1648639549,false,finalized,3,3/24/2018 01:18:10,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/132634672/status/901357109534707712,
1648639550,false,finalized,3,3/24/2018 00:57:59,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6708,,,,https://twitter.com/2883897313/status/901683518975098880,
1648639552,false,finalized,3,3/23/2018 23:27:23,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2972085221/status/902171293533040640,
1648639554,false,finalized,3,3/24/2018 00:11:41,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/28123142/status/901570920640393217,
1648639555,false,finalized,3,3/24/2018 01:13:15,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6758,,,,https://twitter.com/2728551979/status/902937890254151680,
1648639556,false,finalized,3,3/24/2018 01:08:07,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6655,,,,https://twitter.com/118186269/status/902113366365409280,
1648639558,false,finalized,3,3/24/2018 00:30:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.666,,,,https://twitter.com/50663506/status/901661901154897920,
1648639559,false,in progress,2,3/23/2018 22:15:14,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.5052,,,,https://twitter.com/91183410/status/901818151821770753,
1648639560,false,in progress,2,"",true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1325349458/status/902938772010098688,
1648639561,false,finalized,3,3/24/2018 00:20:34,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3456423913/status/902345315948281856,
1648639562,false,in progress,2,3/24/2018 00:00:18,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1424084988/status/901318613927415809,
1648639564,false,finalized,3,3/24/2018 01:07:45,false,0.6538,,0,,0,,,,https://twitter.com/78328064/status/903357592294100992,
1648639565,false,finalized,3,3/24/2018 01:10:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/864976387345711105/status/901508358217269248,
1648639566,false,finalized,3,3/24/2018 00:55:31,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1228502551/status/902878062546747392,
1648639567,false,in progress,2,3/24/2018 01:20:57,true,0.5,true,0.5,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5,,,,https://twitter.com/886844478966968321/status/902880703058247680,
1648639568,false,finalized,3,3/24/2018 01:12:07,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/722937039042162688/status/901463835147730944,
1648639569,false,finalized,3,3/24/2018 01:11:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/4825065537/status/902660191539400708,
1648639570,false,finalized,3,3/24/2018 00:10:21,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/51604688/status/901325093279850497,
1648639571,false,finalized,3,3/24/2018 01:18:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/224494638/status/902009473975373824,
1648639572,false,finalized,3,3/24/2018 00:33:16,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.6577,,,,https://twitter.com/98769374/status/901671074001068034,
1648639573,false,finalized,3,3/24/2018 01:20:39,true,1.0,true,0.6821,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6821,,,,https://twitter.com/997136028/status/901923326876160000,
1648639574,false,finalized,3,3/23/2018 22:15:19,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.6643,,,,https://twitter.com/26406166/status/901636704972546049,
1648639575,false,finalized,3,3/24/2018 00:25:39,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/880104522051457024/status/901890379523424256,
1648639576,false,finalized,3,3/23/2018 23:58:23,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6583,,,,https://twitter.com/14689454/status/901631401082200064,
1648639579,false,finalized,3,3/24/2018 00:09:14,true,1.0,true,0.671,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.671,,,,https://twitter.com/36266589/status/901837602290114560,
1648639580,false,finalized,3,3/23/2018 22:58:44,true,1.0,false,1.0,,,,,,https://twitter.com/227545922/status/902255044938133506,
1648639581,false,finalized,3,3/23/2018 22:28:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/749738434965573632/status/902943857460994049,
1648639582,false,finalized,3,3/24/2018 01:18:22,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6695,,,,https://twitter.com/1487008537/status/901615062762364931,
1648639583,false,in progress,2,3/24/2018 00:01:00,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2226751953/status/901456819532464128,
1648639584,false,finalized,3,3/24/2018 01:18:37,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2899513615/status/901536562072211460,
1648639585,false,finalized,3,3/24/2018 00:32:25,true,1.0,true,0.6667,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6667,,,,https://twitter.com/280083025/status/901461031741935617,
1648639586,false,finalized,3,3/24/2018 00:50:20,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3188114323/status/901509304108408833,
1648639587,false,finalized,3,3/24/2018 00:12:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6679,,,,https://twitter.com/75489123/status/901372964700135429,
1648639588,false,finalized,3,3/24/2018 00:02:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/804159415049998337/status/903218935461535744,
1648639589,false,finalized,3,3/24/2018 00:40:28,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3506743642/status/902605551485538304,
1648639590,false,finalized,3,3/24/2018 01:13:05,true,1.0,true,0.6712,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6712,,,,https://twitter.com/4034272942/status/901633579272294401,
1648639591,false,finalized,3,3/23/2018 23:02:44,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.6695,,,,https://twitter.com/34722136/status/901529325736009728,
1648639592,false,in progress,2,3/24/2018 01:28:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3173876363/status/902531121166114817,
1648639593,false,finalized,3,3/23/2018 21:07:23,true,1.0,true,0.6762,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.3476,,,,https://twitter.com/1672193240/status/902618124209545217,
1648639594,false,in progress,2,"",true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/369191744/status/902263774429814784,
1648639595,false,in progress,2,3/24/2018 01:18:10,true,1.0,true,0.5116,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5116,,,,https://twitter.com/278345701/status/901860775605796864,
1648639597,false,in progress,1,3/23/2018 22:15:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/614772332/status/902217401248428032,
1648639598,false,finalized,3,3/24/2018 00:33:06,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6625,,,,https://twitter.com/1455506612/status/901063444073414656,
1648639599,false,finalized,3,3/23/2018 22:52:17,false,1.0,,,,,,,,https://twitter.com/785926936040124416/status/901616229143777280,
1648639600,false,in progress,2,3/24/2018 00:55:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/19435213/status/901666339697426433,
1648639601,false,finalized,3,3/24/2018 01:19:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1650611095/status/901554058544152576,
1648639603,false,in progress,2,3/24/2018 00:29:22,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/307575121/status/901598961194192896,
1648639604,false,finalized,3,3/24/2018 00:54:38,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.6636,,,,https://twitter.com/201578320/status/901196619361775616,
1648639606,false,finalized,3,3/24/2018 01:06:37,true,1.0,true,0.6839,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6839,,,,https://twitter.com/485675791/status/902372202565308416,
1648639607,false,finalized,3,3/24/2018 00:51:13,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/269044642/status/901636294891237376,
1648639608,false,finalized,3,3/23/2018 23:46:19,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/139441611/status/901751902278488066,
1648639609,false,finalized,3,3/24/2018 01:21:29,true,1.0,true,0.6792,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6792,,,,https://twitter.com/58684655/status/901160725283971072,
1648639610,false,in progress,2,3/23/2018 23:51:20,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/18210270/status/901380374516740096,
1648639612,false,finalized,3,3/24/2018 01:26:43,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.663,,,,https://twitter.com/64593653/status/902172353077149696,
1648639613,false,finalized,3,3/24/2018 00:34:05,true,1.0,false,0.6669,,0,,,,https://twitter.com/894561349245841410/status/903310296399347714,
1648639614,false,finalized,3,3/24/2018 00:26:47,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/1685972810/status/901157195898912769,
1648639615,false,in progress,2,"",false,0.5039,,0,,0,,,,https://twitter.com/192636450/status/902742698834227200,
1648639616,false,in progress,2,3/24/2018 00:07:33,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5139,,,,https://twitter.com/3255835130/status/901612601687322626,
1648639617,false,in progress,2,3/24/2018 00:38:05,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/93288759/status/901577785105408001,
1648639618,false,in progress,2,"",true,1.0,false,1.0,,,,,,https://twitter.com/3307519693/status/902883148220026880,
1648639619,false,finalized,3,3/24/2018 01:20:17,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/59119202/status/901222471067734016,
1648639620,false,finalized,3,3/23/2018 19:25:29,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/58184928/status/902109541319499776,
1648639621,false,in progress,2,"",true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5181,,,,https://twitter.com/2323376245/status/903227567032995841,
1648639622,false,finalized,3,3/24/2018 00:21:27,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/707956733289824257/status/902258279958667264,
1648639623,false,in progress,2,3/24/2018 00:58:08,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/279632402/status/901440960978198528,
1648639624,false,finalized,3,3/24/2018 00:30:58,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3111875104/status/901683239890378754,
1648639625,false,in progress,2,3/24/2018 00:09:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5059,,,,https://twitter.com/18250640/status/901524913886044161,
1648639627,false,in progress,1,"",true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/251998647/status/901503811344375811,
1648639628,false,finalized,3,3/24/2018 01:18:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6771,,,,https://twitter.com/1689267709/status/901427328869421056,
1648639629,false,finalized,3,3/23/2018 19:29:35,false,1.0,,,,,,,,https://twitter.com/2310960026/status/903258398698950656,
1648639630,false,finalized,3,3/23/2018 23:40:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/444036980/status/901822610962497536,
1648639632,false,in progress,2,3/23/2018 23:35:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/3186961651/status/902085746198282240,
1648639634,false,finalized,3,3/24/2018 00:26:02,true,1.0,true,0.6732,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.3436,,,,https://twitter.com/4210445607/status/901033449217241088,
1648639635,false,finalized,3,3/24/2018 00:13:05,true,1.0,false,0.6576,,0,,,,https://twitter.com/901986453844103169/status/902531625237573632,
1648639637,false,finalized,3,3/24/2018 01:26:54,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/890974573/status/901685011174363137,
1648639639,false,in progress,2,3/24/2018 01:05:50,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/938069005/status/901469323092529153,
1648639641,false,finalized,3,3/24/2018 01:07:31,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/8124952/status/902242134203424768,
1648639642,false,finalized,3,3/24/2018 01:23:26,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/30874161/status/902193950202658817,
1648639643,false,finalized,3,3/24/2018 00:31:50,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/53563522/status/901325161378365440,
1648639644,false,finalized,3,3/24/2018 01:19:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/43247866/status/901602138257629184,
1648639645,false,in progress,2,3/24/2018 00:00:26,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/887911256493088769/status/901683356932427776,
1648639646,false,finalized,3,3/23/2018 21:34:14,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6659,,,,https://twitter.com/27080282/status/901443545319563266,
1648639648,false,in progress,2,3/24/2018 00:25:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/219481669/status/901590886404038656,
1648639649,false,in progress,2,3/24/2018 00:37:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/85441771/status/901207931911155712,
1648639650,false,finalized,3,3/23/2018 23:21:22,true,1.0,true,0.6685,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6685,,,,https://twitter.com/1574229457/status/903009306299306000,
1648639651,false,finalized,3,3/24/2018 01:19:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/98769374/status/901683146793525248,
1648639652,false,finalized,3,3/24/2018 01:20:18,true,1.0,true,0.664,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.664,,,,https://twitter.com/20953717/status/902163866469191680,
1648639653,false,in progress,2,3/24/2018 00:21:12,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/2172907716/status/901885532732616704,
1648639654,false,finalized,3,3/24/2018 00:46:50,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,,https://twitter.com/4030713613/status/901944038483472388,
1648639656,false,finalized,3,3/24/2018 01:28:25,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",0.6509,,,,https://twitter.com/390523389/status/901561581909225476,
